MstLklSp,SpAbbr,PtlOtrSp,BoL,BoW,BoS,BoC,FlukeP,Blow,Contour,Wake,AfterB,Defecation,MudTrail,OtherDistu,Fluke,Flipper,HeadCalosi,Movement,Certainty2,ClassScore,Location,GCS,Lat,Long,ImageID,ImageFile,ImageDate,Satellite,NumWhale,BoxSize,SpatialRes,BoxID/ImageChip,PointID
Eubalaena australis,SRW,None,2,2,2,2,0,0,2,0,0,0,0,2,0,0,1,0,Definite,9.5,Valdes,GCS_WGS_1984,-42.56169739,-64.44845989,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,2,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B24,Valdes_SRW_WV2_PS_20120919_P24
Eubalaena australis,SRW,None,2,2,1,2,0,0,1,0,0,0,0,0,0,0,1,0,Probable,7,Valdes,GCS_WGS_1984,-42.56695598,-64.44496656,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B25,Valdes_SRW_WV2_PS_20120919_P25
Eubalaena australis,SRW,None,2,2,2,2,0,0,2,0,0,0,0,0,0,0,1,0,Definite,8.5,Valdes,GCS_WGS_1984,-42.57740637,-64.44306987,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B26,Valdes_SRW_WV2_PS_20120919_P26
Eubalaena australis,SRW,None,1,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,Possible,5,Valdes,GCS_WGS_1984,-42.548877,-64.442475,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B27,Valdes_SRW_WV2_PS_20120919_P27
Eubalaena australis,SRW,None,2,2,2,2,0,0,0,0,0,0,0,2,0,0,1,0,Definite,8.5,Valdes,GCS_WGS_1984,-42.55785671,-64.43225516,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,2,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B28,Valdes_SRW_WV2_PS_20120919_P28
Eubalaena australis,SRW,None,2,2,2,1,0,0,0,0,0,0,0,1,0,0,1,0,Probable,7.5,Valdes,GCS_WGS_1984,-42.55754216,-64.43584878,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B29,Valdes_SRW_WV2_PS_20120919_P29
Eubalaena australis,SRW,None,1,1,1,1,1,0,0,0,0,0,0,2,0,0,1,0,Probable,7,Valdes,GCS_WGS_1984,-42.55626891,-64.43608595,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B30,Valdes_SRW_WV2_PS_20120919_P30
Eubalaena australis,SRW,None,2,2,1,2,0,0,0,0,0,0,0,1,0,0,1,0,Probable,7,Valdes,GCS_WGS_1984,-42.53234066,-64.4322835,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B31,Valdes_SRW_WV2_PS_20120919_P31
Eubalaena australis,SRW,None,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Possible,4,Valdes,GCS_WGS_1984,-42.51842721,-64.4249802,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B32,Valdes_SRW_WV2_PS_20120919_P32
Eubalaena australis,SRW,None,2,2,1,2,0,0,1,0,0,0,0,2,0,0,1,0,Definite,8,Valdes,GCS_WGS_1984,-42.52192875,-64.42997186,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,2,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B33,Valdes_SRW_WV2_PS_20120919_P33
Eubalaena australis,SRW,None,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,Possible,4,Valdes,GCS_WGS_1984,-42.52181016,-64.429803,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,2,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B34,Valdes_SRW_WV2_PS_20120919_P34
Eubalaena australis,SRW,None,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,Possible,3,Valdes,GCS_WGS_1984,-42.52348931,-64.43096782,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B35,Valdes_SRW_WV2_PS_20120919_P35
Eubalaena australis,SRW,None,1,1,1,2,0,0,0,0,0,0,0,2,0,0,1,0,Possible,5.5,Valdes,GCS_WGS_1984,-42.52832848,-64.41540454,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B36,Valdes_SRW_WV2_PS_20120919_P36
Eubalaena australis,SRW,None,2,1,2,2,0,0,0,0,0,0,0,2,0,0,1,0,Probable,7.5,Valdes,GCS_WGS_1984,-42.51822237,-64.40993046,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B37,Valdes_SRW_WV2_PS_20120919_P37
Eubalaena australis,SRW,None,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,Possible,2,Valdes,GCS_WGS_1984,-42.51783297,-64.40447395,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,2,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B38,Valdes_SRW_WV2_PS_20120919_P38
Eubalaena australis,SRW,None,2,2,2,2,0,0,0,0,0,0,2,0,0,0,1,0,Definite,11.5,Valdes,GCS_WGS_1984,-42.51983582,-64.39994018,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B39,Valdes_SRW_WV2_PS_20120919_P39
Eubalaena australis,SRW,None,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,Probable,7,Valdes,GCS_WGS_1984,-42.526395,-64.400841,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B40,Valdes_SRW_WV2_PS_20120919_P40
Eubalaena australis,SRW,None,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,Possible,4.5,Valdes,GCS_WGS_1984,-42.52740406,-64.39503627,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B41,Valdes_SRW_WV2_PS_20120919_P41
Eubalaena australis,SRW,None,2,1,1,1,0,0,0,0,0,0,0,2,0,0,1,0,Probable,6,Valdes,GCS_WGS_1984,-42.5255845,-64.3883173,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B42,Valdes_SRW_WV2_PS_20120919_P42
Eubalaena australis,SRW,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Possible,1,Valdes,GCS_WGS_1984,-42.53082985,-64.39661785,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B43,Valdes_SRW_WV2_PS_20120919_P43
Eubalaena australis,SRW,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Possible,1,Valdes,GCS_WGS_1984,-42.531498,-64.395054,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B44,Valdes_SRW_WV2_PS_20120919_P44
Eubalaena australis,SRW,None,2,1,1,2,0,0,0,0,0,0,0,1,0,0,2,0,Probable,6.5,Valdes,GCS_WGS_1984,-42.54274994,-64.40598719,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B45,Valdes_SRW_WV2_PS_20120919_P45
Eubalaena australis,SRW,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Possible,1,Valdes,GCS_WGS_1984,-42.547581,-64.409904,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B46,Valdes_SRW_WV2_PS_20120919_P46
Eubalaena australis,SRW,None,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,Probable,6.5,Valdes,GCS_WGS_1984,-42.551874,-64.422171,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B47,Valdes_SRW_WV2_PS_20120919_P47
Eubalaena australis,SRW,None,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,Probable,7,Valdes,GCS_WGS_1984,-42.556311,-64.418238,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B48,Valdes_SRW_WV2_PS_20120919_P48
Eubalaena australis,SRW,None,2,1,1,1,0,0,0,0,0,0,0,2,0,0,1,0,Probable,6,Valdes,GCS_WGS_1984,-42.55700824,-64.41696643,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B49,Valdes_SRW_WV2_PS_20120919_P49
Eubalaena australis,SRW,None,1,1,1,2,2,0,0,0,0,0,0,0,0,0,2,0,Definite,9,Valdes,GCS_WGS_1984,-42.55702624,-64.41409489,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B50,Valdes_SRW_WV2_PS_20120919_P50
Eubalaena australis,SRW,None,2,2,2,2,0,0,2,0,0,0,0,2,0,0,0,0,Definite,9,Valdes,GCS_WGS_1984,-42.5706105,-64.41779271,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,2,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B51,Valdes_SRW_WV2_PS_20120919_P51
Eubalaena australis,SRW,None,2,2,2,2,0,0,1,0,0,0,0,0,0,0,1,0,Definite,8,Valdes,GCS_WGS_1984,-42.55894894,-64.40949856,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B52,Valdes_SRW_WV2_PS_20120919_P52
Eubalaena australis,SRW,None,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Possible,1,Valdes,GCS_WGS_1984,-42.56493891,-64.40214933,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B53,Valdes_SRW_WV2_PS_20120919_P53
Eubalaena australis,SRW,None,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Possible,5,Valdes,GCS_WGS_1984,-42.563187,-64.399428,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B54,Valdes_SRW_WV2_PS_20120919_P54
Eubalaena australis,SRW,None,2,2,2,2,0,0,0,0,0,0,0,2,0,0,0,0,Definite,8,Valdes,GCS_WGS_1984,-42.57250533,-64.39210547,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,2,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B55,Valdes_SRW_WV2_PS_20120919_P55
Eubalaena australis,SRW,None,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,Possible,1.5,Valdes,GCS_WGS_1984,-42.556257,-64.386036,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B56,Valdes_SRW_WV2_PS_20120919_P56
Eubalaena australis,SRW,None,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,Possible,4.5,Valdes,GCS_WGS_1984,-42.55598626,-64.39116514,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B57,Valdes_SRW_WV2_PS_20120919_P57
Eubalaena australis,SRW,None,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,Possible,4.5,Valdes,GCS_WGS_1984,-42.558885,-64.392552,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B58,Valdes_SRW_WV2_PS_20120919_P58
Eubalaena australis,SRW,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Possible,1,Valdes,GCS_WGS_1984,-42.56207785,-64.39206385,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B59,Valdes_SRW_WV2_PS_20120919_P59
Eubalaena australis,SRW,None,2,2,1,2,0,0,0,0,0,0,0,1,0,0,1,0,Probable,7,Valdes,GCS_WGS_1984,-42.56739695,-64.3884724,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B60,Valdes_SRW_WV2_PS_20120919_P60
Eubalaena australis,SRW,None,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Possible,3.5,Valdes,GCS_WGS_1984,-42.59036178,-64.411935,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B61,Valdes_SRW_WV2_PS_20120919_P61
Eubalaena australis,SRW,None,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,Possible,4.5,Valdes,GCS_WGS_1984,-42.556365,-64.518804,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B62,Valdes_SRW_WV2_PS_20120919_P62
Eubalaena australis,SRW,None,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Possible,4,Valdes,GCS_WGS_1984,-42.557949,-64.485162,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B63,Valdes_SRW_WV2_PS_20120919_P63
Eubalaena australis,SRW,None,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,Possible,1,Valdes,GCS_WGS_1984,-42.53444194,-64.47955552,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B64,Valdes_SRW_WV2_PS_20120919_P64
Eubalaena australis,SRW,None,2,1,2,2,0,0,0,0,0,0,0,2,0,0,1,0,Probable,7.5,Valdes,GCS_WGS_1984,-42.51572577,-64.42114773,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B65,Valdes_SRW_WV2_PS_20120919_P65
Eubalaena australis,SRW,None,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Possible,4,Valdes,GCS_WGS_1984,-42.52099704,-64.40914958,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B66,Valdes_SRW_WV2_PS_20120919_P66
Eubalaena australis,SRW,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Possible,2,Valdes,GCS_WGS_1984,-42.53200787,-64.50362398,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B67,Valdes_SRW_WV2_PS_20120919_P67
Eubalaena australis,SRW,None,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,Possible,4.5,Valdes,GCS_WGS_1984,-42.54046067,-64.49916763,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B68,Valdes_SRW_WV2_PS_20120919_P68
Eubalaena australis,SRW,None,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,Probable,7.5,Valdes,GCS_WGS_1984,-42.54276264,-64.40603316,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B69,Valdes_SRW_WV2_PS_20120919_P69
Eubalaena australis,SRW,None,2,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0,Probable,7,Valdes,GCS_WGS_1984,-42.54430438,-64.52061324,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B70,Valdes_SRW_WV2_PS_20120919_P70
Eubalaena australis,SRW,None,2,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,Probable,6,Valdes,GCS_WGS_1984,-42.55065863,-64.50441599,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B71,Valdes_SRW_WV2_PS_20120919_P71
Eubalaena australis,SRW,None,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Possible,2,Valdes,GCS_WGS_1984,-42.552184,-64.42403676,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B72,Valdes_SRW_WV2_PS_20120919_P72
Eubalaena australis,SRW,None,1,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,Possible,4.5,Valdes,GCS_WGS_1984,-42.55964085,-64.48336775,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B73,Valdes_SRW_WV2_PS_20120919_P73
Eubalaena australis,SRW,None,2,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,Probable,7.5,Valdes,GCS_WGS_1984,-42.56015402,-64.47303985,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B74,Valdes_SRW_WV2_PS_20120919_P74
Eubalaena australis,SRW,None,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Possible,4,Valdes,GCS_WGS_1984,-42.56214413,-64.45871988,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B75,Valdes_SRW_WV2_PS_20120919_P75
Eubalaena australis,SRW,None,1,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,Possible,5,Valdes,GCS_WGS_1984,-42.55792126,-64.43225408,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,2,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B76,Valdes_SRW_WV2_PS_20120919_P76
Eubalaena australis,SRW,None,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Possible,3.5,Valdes,GCS_WGS_1984,-42.57061052,-64.41768439,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,2,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B77,Valdes_SRW_WV2_PS_20120919_P77
Eubalaena australis,SRW,None,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,Possible,4,Valdes,GCS_WGS_1984,-42.57256526,-64.39209846,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,2,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B78,Valdes_SRW_WV2_PS_20120919_P78
Eubalaena australis,SRW,None,2,1,1,2,0,0,0,0,0,0,0,2,0,0,1,0,Probable,6.5,Valdes,GCS_WGS_1984,-42.57609662,-64.5197916,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,1,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B79,Valdes_SRW_WV2_PS_20120919_P79
Eubalaena australis,SRW,None,2,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,Probable,7,Valdes,GCS_WGS_1984,-42.51425741,-64.45235184,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,2,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B80,Valdes_SRW_WV2_PS_20120919_P80
Eubalaena australis,SRW,None,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,Possible,4,Valdes,GCS_WGS_1984,-42.55551597,-64.50567076,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,2,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B81,Valdes_SRW_WV2_PS_20120919_P81
Eubalaena australis,SRW,None,2,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,Probable,7.5,Valdes,GCS_WGS_1984,-42.56172349,-64.44834052,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,2,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B82,Valdes_SRW_WV2_PS_20120919_P82
Eubalaena australis,SRW,None,2,2,2,2,0,0,0,0,0,0,2,2,0,0,1,0,Definite,12.5,Valdes,GCS_WGS_1984,-42.51770876,-64.40437874,103001001C8C0300,12SEP19142108-M2AS/P2AS-052851214010_01_P001,20120919,WV2,2,128x128pixels,0.45m,Valdes_SRW_WV2_PS_20120919_B83,Valdes_SRW_WV2_PS_20120919_P83
Eubalaena australis,SRW,None,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Possible,0.5,Valdes,GCS_WGS_1984,-42.50840472,-64.65539481,10400100032A3700,14OCT16141859-P2AS-056066187020_01_P001,20141016,WV3,1,128x128pixels,0.3m,Valdes_SRW_WV3_PS_20141016_B0,Valdes_SRW_WV3_PS_20141016_P0
Eubalaena australis,SRW,None,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,Probable,6,Valdes,GCS_WGS_1984,-42.50866187,-64.65255342,10400100032A3700,14OCT16141859-P2AS-056066187020_01_P001,20141016,WV3,1,128x128pixels,0.3m,Valdes_SRW_WV3_PS_20141016_B1,Valdes_SRW_WV3_PS_20141016_P1
Eubalaena australis,SRW,None,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Possible,1,Valdes,GCS_WGS_1984,-42.5100327,-64.66088595,10400100032A3700,14OCT16141859-P2AS-056066187020_01_P001,20141016,WV3,1,128x128pixels,0.3m,Valdes_SRW_WV3_PS_20141016_B2,Valdes_SRW_WV3_PS_20141016_P2
Eubalaena australis,SRW,None,2,2,2,2,2,0,0,0,0,0,0,0,0,0,2,0,Definite,12,Valdes,GCS_WGS_1984,-42.57295498,-64.6484749,10400100032A3700,14OCT16141859-P2AS-056066187020_01_P001,20141016,WV3,1,128x128pixels,0.3m,Valdes_SRW_WV3_PS_20141016_B3,Valdes_SRW_WV3_PS_20141016_P3
Eubalaena australis,SRW,None,1,1,1,2,0,0,0,0,0,0,0,2,0,0,0,0,Possible,5,Valdes,GCS_WGS_1984,-42.57307974,-64.68079074,10400100032A3700,14OCT16141859-P2AS-056066187020_01_P001,20141016,WV3,1,128x128pixels,0.3m,Valdes_SRW_WV3_PS_20141016_B4,Valdes_SRW_WV3_PS_20141016_P4
Eubalaena australis,SRW,None,2,1,2,2,0,0,0,0,0,0,0,2,0,0,1,0,Definite,7.5,Valdes,GCS_WGS_1984,-42.57385256,-64.69435075,10400100032A3700,14OCT16141859-P2AS-056066187020_01_P001,20141016,WV3,1,128x128pixels,0.3m,Valdes_SRW_WV3_PS_20141016_B5,Valdes_SRW_WV3_PS_20141016_P5
Eubalaena australis,SRW,None,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,Possible,4.5,Valdes,GCS_WGS_1984,-42.57403576,-64.69438496,10400100032A3700,14OCT16141859-P2AS-056066187020_01_P001,20141016,WV3,1,128x128pixels,0.3m,Valdes_SRW_WV3_PS_20141016_B6,Valdes_SRW_WV3_PS_20141016_P6
Eubalaena australis,SRW,None,2,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,Probable,6.5,Valdes,GCS_WGS_1984,-42.5754659,-64.65645135,10400100032A3700,14OCT16141859-P2AS-056066187020_01_P001,20141016,WV3,1,128x128pixels,0.3m,Valdes_SRW_WV3_PS_20141016_B7,Valdes_SRW_WV3_PS_20141016_P7
Eubalaena australis,SRW,None,2,1,2,2,0,0,0,0,0,0,0,1,0,0,1,0,Probable,7,Valdes,GCS_WGS_1984,-42.57715678,-64.66801827,10400100032A3700,14OCT16141859-P2AS-056066187020_01_P001,20141016,WV3,1,128x128pixels,0.3m,Valdes_SRW_WV3_PS_20141016_B8,Valdes_SRW_WV3_PS_20141016_P8
Eubalaena australis,SRW,None,2,2,2,2,0,0,0,0,0,0,0,0,2,0,1,0,Definite,11.5,Valdes,GCS_WGS_1984,-42.58004948,-64.65184957,10400100032A3700,14OCT16141859-P2AS-056066187020_01_P001,20141016,WV3,1,128x128pixels,0.3m,Valdes_SRW_WV3_PS_20141016_B9,Valdes_SRW_WV3_PS_20141016_P9
Eubalaena australis,SRW,None,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Possible,1,Valdes,GCS_WGS_1984,-42.58132756,-64.67988635,10400100032A3700,14OCT16141859-P2AS-056066187020_01_P001,20141016,WV3,1,128x128pixels,0.3m,Valdes_SRW_WV3_PS_20141016_B10,Valdes_SRW_WV3_PS_20141016_P10
Eubalaena australis,SRW,None,2,1,2,2,0,0,0,0,0,0,0,1,0,0,1,0,Probable,7,Valdes,GCS_WGS_1984,-42.5822943,-64.672162,10400100032A3700,14OCT16141859-P2AS-056066187020_01_P001,20141016,WV3,1,128x128pixels,0.3m,Valdes_SRW_WV3_PS_20141016_B11,Valdes_SRW_WV3_PS_20141016_P11
Eubalaena australis,SRW,None,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,Possible,1,Valdes,GCS_WGS_1984,-42.58717161,-64.74367375,10400100032A3700,14OCT16141859-P2AS-056066187020_01_P001,20141016,WV3,1,128x128pixels,0.3m,Valdes_SRW_WV3_PS_20141016_B12,Valdes_SRW_WV3_PS_20141016_P12
